[08-Dec-2020 20:41:14 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:41:14 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:41:34 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:41:34 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:41:34 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:41:34 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:41:34 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:41:34 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:42:15 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:42:15 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:42:15 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:42:15 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:42:15 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:42:15 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:42:17 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:42:17 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:42:17 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:42:17 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:42:17 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:42:17 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:42:19 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:42:19 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:42:19 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:42:19 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:42:19 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:42:19 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:42:20 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:42:20 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:42:20 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:42:20 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:42:20 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:42:20 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:42:21 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 211
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 212
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 213
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 221
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 222
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 223
[08-Dec-2020 20:44:36 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\includes\functions-inc.php on line 224
[08-Dec-2020 21:15:21 UTC] PHP Parse error:  syntax error, unexpected end of file in C:\www\Assignment5\edit.php on line 28
[08-Dec-2020 21:23:51 UTC] PHP Notice:  Undefined variable: uId in C:\www\Assignment5\edit.php on line 19
[08-Dec-2020 21:23:54 UTC] PHP Notice:  Undefined variable: uId in C:\www\Assignment5\edit.php on line 19
[08-Dec-2020 22:02:04 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:02:25 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:02:30 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:02:47 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:02:50 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:02:54 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:03:00 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:06:24 UTC] PHP Notice:  Undefined index: background in C:\www\Assignment5\header.php on line 44
[08-Dec-2020 22:14:49 UTC] PHP Parse error:  syntax error, unexpected ';' in C:\www\Assignment5\edit.php on line 8
[08-Dec-2020 22:15:03 UTC] PHP Parse error:  syntax error, unexpected ';' in C:\www\Assignment5\edit.php on line 8
[08-Dec-2020 22:15:31 UTC] PHP Notice:  Undefined index: uId in C:\www\Assignment5\edit.php on line 7
[08-Dec-2020 22:15:35 UTC] PHP Notice:  Undefined index: uId in C:\www\Assignment5\edit.php on line 7
[08-Dec-2020 22:17:04 UTC] PHP Notice:  Undefined index: uId in C:\www\Assignment5\edit.php on line 7
[08-Dec-2020 22:17:16 UTC] PHP Notice:  Undefined index: uId in C:\www\Assignment5\edit.php on line 7
[08-Dec-2020 22:17:22 UTC] PHP Notice:  Undefined index: uId in C:\www\Assignment5\edit.php on line 7
[08-Dec-2020 22:26:31 UTC] PHP Notice:  Undefined variable: _SESSION in C:\www\Assignment5\edit.php on line 2
[08-Dec-2020 22:26:31 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\edit.php on line 2
[08-Dec-2020 22:26:33 UTC] PHP Notice:  Undefined variable: _SESSION in C:\www\Assignment5\edit.php on line 2
[08-Dec-2020 22:26:33 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\edit.php on line 2
[08-Dec-2020 22:26:47 UTC] PHP Notice:  Undefined variable: _SESSION in C:\www\Assignment5\edit.php on line 2
[08-Dec-2020 22:26:47 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\edit.php on line 2
[08-Dec-2020 22:27:40 UTC] PHP Notice:  session_start(): A session had already been started - ignoring in C:\www\Assignment5\header.php on line 2
[08-Dec-2020 22:34:04 UTC] PHP Parse error:  syntax error, unexpected 'exit' (T_EXIT), expecting ';' or ',' in C:\www\Assignment5\edit.php on line 9
[08-Dec-2020 22:39:24 UTC] PHP Notice:  Undefined variable: _SESSION in C:\www\Assignment5\edit.php on line 6
[08-Dec-2020 22:39:24 UTC] PHP Notice:  Trying to access array offset on value of type null in C:\www\Assignment5\edit.php on line 6
[08-Dec-2020 22:48:35 UTC] PHP Notice:  Undefined index: userUid in C:\www\Assignment5\edit.php on line 6
[08-Dec-2020 22:55:42 UTC] PHP Notice:  Undefined index: userUid in C:\www\Assignment5\edit.php on line 6
[09-Dec-2020 05:19:00 UTC] PHP Notice:  Undefined index: userUid in C:\www\Assignment5\edit.php on line 6
[09-Dec-2020 19:42:35 UTC] PHP Parse error:  syntax error, unexpected '}', expecting end of file in C:\www\Assignment5\header.php on line 16
[09-Dec-2020 21:31:17 UTC] PHP Notice:  Undefined index: error in C:\www\Assignment5\profile.php on line 22
[09-Dec-2020 22:02:04 UTC] PHP Notice:  Undefined variable: stmt in C:\www\Assignment5\profile.php on line 31
[09-Dec-2020 22:02:04 UTC] PHP Warning:  mysqli_stmt_error() expects parameter 1 to be mysqli_stmt, null given in C:\www\Assignment5\profile.php on line 31
[09-Dec-2020 22:02:18 UTC] PHP Notice:  Undefined variable: stmt in C:\www\Assignment5\profile.php on line 31
[09-Dec-2020 22:02:18 UTC] PHP Warning:  mysqli_stmt_error() expects parameter 1 to be mysqli_stmt, null given in C:\www\Assignment5\profile.php on line 31
[09-Dec-2020 22:14:27 UTC] PHP Notice:  Undefined index: userUid in C:\www\Assignment5\edit.php on line 6
[09-Dec-2020 22:56:19 UTC] PHP Notice:  Undefined index: userUid in C:\www\Assignment5\edit.php on line 6
[12-Dec-2020 02:59:43 UTC] PHP Notice:  Undefined index: userUid in C:\www\Assignment5\edit.php on line 6
